Vehicle_ID,Timestamp,Speed_kmh,Acceleration_ms2,Battery_State_%,Battery_Voltage_V,Battery_Temperature_C,Driving_Mode,Road_Type,Traffic_Condition,Slope_%,Weather_Condition,Temperature_C,Humidity_%,Wind_Speed_ms,Tire_Pressure_psi,Vehicle_Weight_kg,Distance_Travelled_km,Energy_Consumption_kWh,Speed_ms,Drag_Proxy,Aero_Power_Demand,Incline_Work_Proxy,Thermal_Stress_Index,Kinetic_Energy_Proxy
1458,2024-01-01 00:13:00,60.37007409358037,-2.9922934468391915,80.5275147211304,310.5617045261736,13.162941197936735,2,2,3,5.628426464289726,2,24.651492660429906,35.07004306470304,8.540257864869957,28.58757342201714,2459.686504552757,30.369705820489063,8.731184312327246,16.769465025994545,281.21495725805426,4715.824390525491,2321.59234343482,220.73548205802282,345850.3176230082
1087,2024-01-01 00:14:00,53.92196904475705,-2.2790444475862683,85.79378480130218,373.2240250205889,37.19058692765876,2,2,2,3.7732811099004753,3,9.860939711613812,66.957644845971,3.001859406984396,31.728386510854325,2068.6911539894118,0.6990550993166389,7.207605094790329,14.978324734654736,224.35021185676987,3360.390327479286,1169.1710703050624,557.0526880748782,232055.64933187515
1372,2024-01-01 00:15:00,70.30377461442231,0.2073272685362348,37.31924538128939,332.10198105508994,29.71322741063129,1,1,1,5.266933389659835,2,2.037414929508585,23.933835800111293,9.205407559888798,30.275977244358085,1514.9680823278386,18.35381496191152,7.948397965703622,19.528826281783974,381.3750559440965,7447.807215737905,1558.2511325778391,580.2644563733603,288885.51857565006
1099,2024-01-01 00:16:00,74.97406353472829,1.050779315066518,41.08583607348808,326.5324070064667,33.418340569934,2,3,3,-1.1588189091681436,2,5.677298822116754,67.16349396941045,3.119901518824808,30.397739992640147,2404.273867692483,0.2023405040778794,8.19924324438179,20.826128759646746,433.7276391133853,9032.867658792959,-580.2405263868859,695.9746636431722,521400.0142081341
1871,2024-01-01 00:17:00,8.613096747181563,-0.4953102966212253,36.68220322393502,365.2319201553551,21.46431176942667,1,1,2,7.492734254076739,3,32.81863231322332,42.01193056043361,2.503153851504021,31.15490042962839,2014.6712402779508,8.35636785150311,4.3719906939719575,2.392526874217101,5.724184843851052,13.695266071899862,361.1614111592083,51.35394274492772,5766.175289470824
1663,2024-01-01 00:18:00,81.91406654680829,1.3840740691703417,81.20507450924512,355.90108925968417,24.32853928857572,1,3,1,1.7453430547745477,3,26.324375722907856,45.04977519800104,5.797928576776648,28.875461756781856,1948.7181657902013,22.447736480518792,8.607421884772135,22.753907374113414,517.7403007897328,11780.614848015199,773.9017373692309,553.569329519731,504464.96465531766
1130,2024-01-01 00:19:00,29.031801637863552,0.1311737719930725,95.83336631475976,336.24106418133016,18.09080368788721,3,2,2,9.80835766156853,3,15.51080935867682,48.38845616760302,11.850927591223734,29.265391391487388,1757.8454608960058,26.80086235529252,7.185772096022532,8.064389343850987,65.03437548921735,524.4625246792482,1390.4278978347734,145.89128448229775,57160.19087796359
1661,2024-01-01 00:20:00,85.67431590079077,-2.554942826434127,77.34697653871221,364.1487470805588,44.27549990960918,1,1,1,-4.650720189995937,2,-3.676771526879628,44.471129304420046,2.648015223900715,32.041580620895616,1569.9720822310974,7.731137126095147,8.010846035355843,23.79842108355299,566.3648460700996,13478.589093697901,-1737.6419202158202,1053.6869905336916,444588.4983435846
1308,2024-01-01 00:21:00,98.7041753261036,-1.847902494192307,90.51734119036448,327.1221520384118,27.395104037861085,2,1,3,0.7047305687146501,2,6.97919666952474,78.88467348956726,1.7553985127036231,28.131291366062417,1889.0904405410463,37.28629225302105,10.104175318328322,27.41782647947322,751.7372088585029,20611.00035064595,365.01346374345746,751.1142088971914,710049.7875268029
1769,2024-01-01 00:22:00,96.47502090630245,2.039989339463657,71.0959275906538,379.4830261604327,44.86269205288093,2,3,1,-2.292874215423337,2,27.80038719065937,86.22479201802163,0.474715386927238,32.198607154099406,1675.8750214545837,9.531282909478168,9.575673650868708,26.798616918417345,718.1658687400843,19245.852000247916,-1029.7557816040717,1202.2580982540824,601778.1203413693
1343,2024-01-01 00:23:00,66.3001160889467,1.3494764797466372,51.01279204470393,322.9318950307654,27.14250923214432,2,1,2,3.3341429049108005,1,18.057425579276032,58.36080327213319,6.239486347956427,30.232420314506687,2310.231725663948,5.880670098637158,7.300779003444786,18.416698913596303,339.17479887405926,6246.480149943131,1418.5725175472146,499.87542028790995,391786.1904522702
1491,2024-01-01 00:24:00,62.420387077290144,2.3685719220749704,54.06092919442442,315.8837695382016,17.691294253442358,2,2,1,-1.3519235843958093,4,14.598962251710253,60.73149491844576,4.230375973453654,33.82544490362801,1237.4381045580842,16.7378831867826,8.552035881601197,17.338996410358373,300.64079651842053,5212.8096916401755,-290.0678435299463,306.7492875550308,186012.1886982935
1413,2024-01-01 00:25:00,17.145115360729406,-2.2946565052743804,26.025714573392385,378.2439409498875,27.760833885789985,1,1,1,6.062169198512226,1,9.11557303509585,24.93381756094046,4.381626759184481,32.20004555410079,1889.1189303400984,27.616290316681567,6.100899914978993,4.762532044647057,22.681711476290076,108.02237773327039,545.4127227399005,132.21186096719867,21424.225261185922
1805,2024-01-01 00:26:00,93.04153804837628,2.941335207690443,22.516575619682087,370.7892030697933,11.385845012967724,3,1,3,8.227987935062782,4,22.31193237596608,69.92343498527005,14.729129141927212,32.956638404985206,2287.53435514455,49.44620063934544,12.824051271009102,25.84487168010452,667.9573921610687,17263.273088180074,4864.471369557339,294.26570332970886,763987.7411706027
1385,2024-01-01 00:27:00,32.569125653605724,-1.7435597163003984,75.6380483351262,318.26389757017984,41.66694304976829,3,2,1,-1.8367346962683369,3,38.48734234172601,60.88692110748588,2.911851043575317,28.800976268665615,1235.8882827978782,20.993914908794,6.626022635287848,9.046979348223813,81.84783532718816,740.4756759018948,-205.36633075845342,376.95997327487146,50577.39032662105
1191,2024-01-01 00:28:00,59.60345073815358,-2.929320742280148,55.07431136089445,311.6245752689938,38.64925879180544,1,3,1,-2.589835725473024,4,35.550563948387776,23.527616666532023,6.87640575779123,29.86103655277182,1566.9934791442995,21.35722122038133,8.658945042212396,16.55651409393155,274.1181589425541,4538.441161934966,-671.9056759235607,639.8969979065346,214770.68378901144
1955,2024-01-01 00:29:00,34.11289115130201,2.984537634321325,64.17720544437036,383.8399088486692,35.403718224299965,2,1,2,8.130357785927178,1,-3.627592786207309,33.88979669501923,14.795522568585078,34.976687262804255,1266.9793236247044,3.060740158814432,6.282458616675993,9.47580309758389,89.79084434418046,850.8403609712581,976.1020230434076,335.47866281580883,56881.57161744044
1276,2024-01-01 00:30:00,16.059403559963176,-1.3135566873293212,64.6128998097933,377.6598482196688,31.3439350404861,3,3,2,0.4190787263275846,3,16.64292201625506,34.13603942747939,0.4592707893301934,31.035565728364567,1973.5049007550065,38.31440169064924,6.920138536434345,4.460945433323104,19.900034159086257,88.77296650494962,36.894424084712284,139.8235838812325,19636.40746907438
1160,2024-01-01 00:31:00,75.54692362700838,1.0081167150753592,42.19006506666411,332.7257373699664,30.29419817846271,3,1,3,1.5187545243854492,4,9.826118412112644,31.967756636035148,10.44986167013041,30.512056437269468,1611.7568967092518,9.170971792866062,8.303310681306469,20.985256563057884,440.380993017364,9241.508123963587,513.6903474586973,635.7315211471608,354893.55133770267
1459,2024-01-01 00:32:00,6.51984417874846,-1.9399061149421688,58.071400866359255,365.8197408213367,44.8854874927812,1,2,3,-1.6854574633469657,4,17.977209805291043,66.10521682359439,5.566244283801297,34.11698751284092,2447.6490492907037,37.26569787081437,7.284021894666983,1.8110678274301275,3.279966675552482,5.940242121136052,-74.71394351788746,81.29066231669341,4014.1036575606113
1313,2024-01-01 00:33:00,89.83742809514399,0.4813711931948505,57.66081773341618,312.41601865478106,19.72991019069783,2,3,3,1.3797230207672069,4,22.279616044227165,84.99077307490383,13.591464204176498,28.231522262041945,2001.181687716376,45.53978219872408,12.052701702422915,24.954841137539997,622.7440961998585,15540.479990008396,689.0222401065776,492.3567744667958,623112.040724321
1021,2024-01-01 00:34:00,38.110415431334,2.424209918727356,51.07417769822856,350.7047659047678,37.288952787795225,3,1,2,-1.530498903830046,2,4.001263059889606,73.40827277508515,13.679121565906108,31.74341353173284,1930.3426060976617,38.434216028358925,10.3035318977161,10.586226508703888,112.06819169358491,1186.3792616891374,-312.7581254510643,394.74930048396556,108165.0026072235
1252,2024-01-01 00:35:00,0.0161631605382384,-1.0789129954293684,85.65403067208564,301.873029206042,30.34916695747801,1,3,1,4.988911609512714,3,30.17056312967153,53.41614396497393,5.808191039089334,29.47180049650147,2392.4116949492327,32.15842567856952,4.858111653316629,0.004489766816177333,2.015800606364715e-05,9.050474670486443e-08,0.5358774868107851,0.13626068270431035,0.024113124726763493
1747,2024-01-01 00:36:00,61.33549670846757,1.021523856266155,56.09312029500767,339.1601880921555,44.15581903156098,3,1,3,2.4831461872013074,2,16.378062253868485,48.28359085891373,3.3219519792039645,30.577069540176343,1490.6480278921913,30.23542314488262,7.853329085537799,17.037637974574327,290.2811077526572,4945.7044247481745,630.6476528636181,752.3108591305552,216353.48040292956
1856,2024-01-01 00:37:00,5.622229023312375,-1.872578467209501,68.29156196047903,307.4842821471405,38.97311141543884,3,2,2,6.820906689443634,3,39.640272470421074,47.05206737164558,6.420051574512304,29.39843950309229,1930.91493737965,22.736281331485568,6.121219414470381,1.5617302842534375,2.4390014807543228,3.8090624758330036,205.68910222012758,60.865488369074185,2354.7521957398035
1560,2024-01-01 00:38:00,33.14034693850794,0.7487723923123513,91.64160963046608,347.51471801568823,44.94837895463574,2,2,2,-0.3090782589905831,4,-3.8692676415397456,62.08728703870775,14.479594119215962,28.264759316840955,1905.6174254458224,7.31268048630721,6.696408185891189,9.205651927363316,84.74402740776794,780.1240192388486,-54.2199012862621,413.77913135559925,80744.84766535048
1474,2024-01-01 00:39:00,84.83717849468594,-0.9812978890949392,89.2986898287138,342.1681646852894,30.591374806185623,2,1,3,2.5839252318855657,4,3.537362928390632,45.14544612611755,4.220978836806802,30.915584937779897,1306.748504604217,38.96404659517544,9.915802095342835,23.56588291519054,555.3508375724693,13087.33281508581,795.7115649719582,720.91275689728,362851.9382642619
1058,2024-01-01 00:40:00,7.522754594623904,-1.73275044847229,91.2337763023332,344.4385026638056,17.159038514072726,3,1,2,-1.1071501553429837,1,26.033341025217915,35.8285379832102,14.719766973495489,33.524421148365626,2411.677722286143,23.918381292590432,3.539492587917388,2.0896540540621955,4.366654065658569,9.124796370990598,-55.7956306600125,35.85645439474143,5265.4811655394915
1510,2024-01-01 00:41:00,100.72061908272028,-1.1209076957781892,41.60039971720112,304.5331302047994,27.629046249315685,2,3,1,9.017108953699472,4,26.283088593650145,62.1990034602908,12.290872466952406,34.66368102838824,2110.3051519404803,31.319726574468653,12.143701309239464,27.977949745200075,782.7656719449409,21900.178631943327,5323.8825043312045,773.0040674711629,825937.2151337804
1681,2024-01-01 00:42:00,0.4583907190299729,-1.926953588953204,22.798599064645025,336.1616341281832,34.88888969177011,3,1,2,2.8290350168665466,2,21.198470098762524,47.34937893993012,4.011784973042853,32.36697082227008,2354.5376045838434,18.763359922780776,5.29110158899237,0.12733075528610358,0.016213121241729595,0.0020644289732545985,8.481589890435172,4.442428675546641,19.087201825664714
1475,2024-01-01 00:43:00,29.618864304228268,2.411496647027297,40.885343991626335,375.6483849099917,37.10261351635558,3,3,2,-2.3980625552308537,2,38.73820129107829,20.98873804006837,11.86604200624352,30.72185964646905,2477.2986029721105,10.116063712053672,5.44349069267198,8.227462306730073,67.69113600866415,556.926270011023,-488.7702533983011,305.2603541869893,83845.5783339294
1699,2024-01-01 00:44:00,88.90848673824857,-0.616878682097227,42.29658764965669,336.891437335362,10.017849615558024,3,1,1,-0.9085151118495648,4,13.689175392397004,21.55617794967422,0.7469916469819055,33.388986914831115,1823.550150987569,40.3447723430343,9.15108250690218,24.696801871735712,609.9320226917686,15063.370319645619,-409.1575646164304,247.4088471362803,556120.816035864
1975,2024-01-01 00:45:00,37.952417967516816,-1.528324170153796,92.74882613799744,371.517195260958,27.67594809758029,1,2,3,-3.756470538139098,2,13.766656543038373,39.18956278080928,8.220950648315892,31.536567884004548,2244.7577947119257,17.185750298132128,4.79120256207853,10.542338324310226,111.14089734422014,1171.6849414702006,-888.9686073995388,291.76920829074135,124742.19781235806
1782,2024-01-01 00:46:00,12.227086567921624,-0.3095529539044026,71.93941862703765,336.94787236337334,18.23321029897263,2,3,2,-4.582760066033999,4,35.9714363450878,55.86955396548046,5.360237087531805,30.573341959234632,1950.827656260952,43.34733344567345,6.568445609840438,3.3964129355337844,11.53562082866122,39.17973180187792,-303.6452628366613,61.92751131573846,11252.004072346093
1189,2024-01-01 00:47:00,43.22807025605135,-1.0767829991610267,26.536316768178303,342.32394414901864,40.6219141639176,2,3,1,2.8888273910600644,1,19.22988018985648,44.79676553675921,6.40403997575562,29.253627847870824,2470.259963443837,48.28967263588182,9.796015556673057,12.007797293347597,144.1871958381259,1731.3706199204278,856.8949843637134,487.77971094808817,178089.9285600791
1957,2024-01-01 00:48:00,32.447194366143066,1.4665155228799556,30.83028768088809,356.3892112829266,15.351690541758,3,2,3,0.0568438378840792,1,10.91774477135202,21.68386066712864,7.092815071113864,33.5729098903594,1521.3906593399936,41.51642750763112,7.08677796135582,9.01310954615085,81.2361436909156,732.1902621930735,7.79468891608448,138.36646857147275,61795.95510608027
1686,2024-01-01 00:49:00,101.12542825926658,2.8273194713129666,32.45409004335804,395.06819368070825,33.32596873511917,2,3,1,9.456601828904596,4,27.35220936252366,35.620623462726826,7.54069140298896,31.50298053361912,1217.962322287474,6.49408846001345,11.147602658991469,28.09039673868516,789.0703889367339,22165.300279981464,3235.391424614281,936.1396834705151,480529.00167883246
1957,2024-01-01 00:50:00,37.601750110217175,-0.371798059814119,70.43373985351386,310.8860446646655,19.31217666137237,3,2,2,-2.430029054577737,1,22.88517781843873,26.74935160722313,9.846184117334808,34.74662618917744,1441.731842647392,42.76504527513643,7.0573102695058045,10.444930586171438,109.09657494993962,1139.506152541169,-365.93294846146097,201.71434469591446,78644.00301454788
1562,2024-01-01 00:51:00,94.67189661312086,2.1662003998334427,78.83312204056026,303.2913768661174,22.47897501249953,2,2,1,6.908689791054179,4,8.788452262896618,86.40424009529916,10.451655416733944,33.61336720244104,1366.4244166113835,26.015955488120294,10.611606077316974,26.29774905920024,691.5716055806671,18186.776540028586,2482.560742379539,591.1464439867451,472490.16385028046
1875,2024-01-01 00:52:00,107.02465737728816,0.395178441357717,88.77151284523168,360.7957183810045,42.91957412648957,2,2,3,-0.2604283671064591,2,8.406795913654705,41.89838529399685,14.63556054927744,30.94011283399594,1768.0380047271256,12.146438884792556,10.3610296581218,29.729071493691155,883.817691877,26275.079349200434,-136.88669230771015,1275.9590876851855,781311.6342443723
1566,2024-01-01 00:53:00,52.05809034918354,-2.056586009434599,95.25092406449944,394.9097088928426,18.41568438928278,3,1,3,-1.646939209119422,4,12.802575888726466,21.033646011684716,11.441680030867216,33.1859502860722,1300.633264874209,4.748486077944668,5.350501383629159,14.460580652550982,209.1083928089318,3023.82877933887,-309.75488086847565,266.3014893831477,135986.66582583977
1243,2024-01-01 00:54:00,109.19317726252704,1.1437364524880491,36.13636459091534,398.9723132554715,13.325096663802572,2,2,3,9.544552285019613,3,-1.7770970452912866,66.23942763899646,10.31696663575202,31.173740449964495,1486.2570582817052,13.997640972582742,11.752313421133302,30.331438128479732,919.9961389417941,27904.80596675327,4302.714140581163,404.1693450141394,683675.377547079
1831,2024-01-01 00:55:00,45.27816647558314,0.0806069827549205,44.781798777923925,348.4164247392002,12.424971550547903,3,3,1,7.038648981186485,3,37.41776061194376,36.2713558355472,5.886883258960701,28.55906009889985,1325.1456446822622,6.957611400593123,5.71021105799679,12.577268465439762,158.18768205174544,1989.5689450904295,1173.1113916181241,156.2722028666923,104810.85895662646
1504,2024-01-01 00:56:00,115.68940997881298,0.9036391395126206,39.22583045958645,346.80816210850986,27.661528853481176,1,1,1,4.459313371679974,4,3.235901808849928,59.67153785217029,1.76712096730868,31.61676736090753,1832.7786117354497,1.3796646518514932,10.277919275362706,32.13594721633694,1032.7191034911937,33187.406599095804,2626.4498111031407,888.9294311586523,946372.742404634
1130,2024-01-01 00:57:00,10.714742943068751,2.338124475429989,48.700925397291016,364.4963770745196,32.45990187995008,3,2,3,5.456815558356281,4,3.722093604747423,30.55218182266415,0.8818262916850239,34.06010033673905,1546.810193712192,49.38944102079397,7.902831524163862,2.9763174841857643,8.858465766669877,26.365606544400606,251.22077777687895,96.61097350024978,6851.1825742677265
1484,2024-01-01 00:58:00,82.44231198038914,-0.3573925760637237,93.17320859389996,355.56347572049697,21.45527752498105,2,2,3,9.870722122758847,4,24.11672822576849,88.88092645857253,7.165270654877171,33.98808922961911,1812.3094876322,41.59395819531102,11.2391577354925,22.90064221677476,524.4394139407264,12009.99938303161,4096.650852700168,491.3396342611997,475223.2627865245
1818,2024-01-01 00:59:00,59.25768485483144,2.4070657393041337,66.00900535514893,363.4088057614118,34.15909096275783,1,2,3,3.8981111323733018,1,27.591117128491504,87.91814305957331,10.023850689408915,32.024768395479825,1315.5545300578196,36.9735682285333,10.582493902087425,16.460468015230955,270.9470072804413,4459.914547162252,844.1220597617518,562.27462422184,178222.78141669682
1646,2024-01-01 01:00:00,46.51785665467765,1.5040140856899296,79.05535178595993,387.3999425537894,12.136180150063325,1,3,2,-3.471493237895599,3,28.15759568199426,65.91883461832141,9.752397768876207,30.66016475490395,1871.931865819548,9.73138718254461,5.529531285660885,12.92162684852157,166.96844041243347,2157.503882489074,-839.6988458730368,156.81919126555277,156276.7720971133
1020,2024-01-01 01:01:00,75.9254254498321,-0.0683704447320914,59.20953889014256,374.6306169487609,40.006712572300685,3,1,2,-4.027008099479279,4,11.878376057690396,69.50418352754426,14.292921302626771,28.0707042161726,1369.0899624152448,1.4840483036473533,9.57216534924072,21.090395958286695,444.80480167731577,9381.109391521775,-1162.784470431041,843.7574091391879,304488.89460525836
1840,2024-01-01 01:02:00,84.46285099611974,0.6193328139477821,22.30863306688996,349.6877391686796,38.57985234087332,1,1,2,4.999101662108101,4,34.29980288094665,49.81152239041559,5.736449598635097,30.17986845257659,1329.1503868464677,24.311673740477083,9.312349900827677,23.461903054477705,550.4608949377102,12914.860152309597,1558.9397347913766,905.1567554776346,365822.6557251552
1166,2024-01-01 01:03:00,0.5235923580370905,-1.0465132048859314,25.135638879825144,346.18644590001696,44.492369498722994,3,1,3,4.864017158877223,2,19.479957778662,87.35255417927182,9.416757198594038,34.92866004115414,1603.0254158524772,37.11055205382251,7.852141863983689,0.14544232167696958,0.021153468934787093,0.0030766096333970875,11.340345991036106,6.471073516803859,16.954774167954767
1273,2024-01-01 01:04:00,20.034370649663845,2.901583798432645,63.03384250143086,363.9601748513116,42.77767433156459,2,3,2,6.22260689467133,2,14.736439847314998,49.66177342598407,13.318107328203675,33.08543723305096,2336.7427194013726,48.14558443165215,9.21536295233619,5.565102958239957,30.970370935811122,172.35330291267127,809.2011057851574,238.0621619692156,36184.894400708254
1387,2024-01-01 01:05:00,85.56552607611825,1.0041069783023762,77.50312278560205,345.5706284420298,22.466900737162483,3,2,3,-3.368319046510794,1,31.467390738955032,36.76275981856422,6.0611663486699445,33.02311994677544,2225.077823805573,42.20979606129742,10.001288508659036,23.768201687810624,564.9274114724437,13427.308654849825,-1781.3725283036981,533.9978280208991,628503.7276636104
1600,2024-01-01 01:06:00,79.96624962938478,-2.736918885020221,37.22644220229852,345.777935126564,23.9746384405452,1,1,1,9.173534121327576,1,5.960256215072697,28.07650267227328,7.166147292760286,33.327583732322324,2446.894742989156,44.68576756412842,10.881985476697956,22.212847119273547,493.41057714421913,10960.053717137067,4986.045027154236,532.5449784196893,603661.8736747176
1315,2024-01-01 01:07:00,115.92570061544126,-1.0402685655119477,77.75276591938433,301.6305901786505,36.10876966173908,3,2,3,3.267376208659672,3,33.70834495459836,34.56877102200699,13.844593438663216,32.34079368339361,1798.253843700708,12.0092711122773,10.481489170802814,32.20158350428924,1036.9419801837128,33391.17376398887,1892.0271679162802,1162.759561499637,932342.4507799925
1013,2024-01-01 01:08:00,91.32453483009397,0.7398866025543449,84.853261878681,317.40641374073084,14.69289701842441,3,3,3,4.743332815318231,3,19.247322755421735,60.05494527501055,8.253629295451706,32.10101060022505,1606.1738499386106,7.850768279406099,7.826709195419165,25.36792634169277,643.5316868775499,16325.06443125498,1932.685181672179,372.72832930946777,516811.88353480137
1241,2024-01-01 01:09:00,114.09272492776056,-2.662000333204561,52.9517982689689,348.8513639995753,20.99051485856922,2,1,2,-4.477214249328046,4,35.50261709529114,37.15642025575093,11.99414907397638,31.1753347875369,2462.178751413576,12.46431032765925,10.228197428837143,31.692423591044598,1004.4097130742001,31832.178085707117,-3493.6782667705957,665.2402882918914,1236518.126622351
1776,2024-01-01 01:10:00,84.30486018417683,-2.8566948520851434,79.7135386275284,382.2653459050369,14.14893279414769,3,3,1,9.414613217733608,3,4.072563897509163,65.79745999132814,14.034357543341564,31.10753795568781,1696.2985017482065,7.015115715592211,8.469874214667954,23.418016717826898,548.4035069964201,12842.522494957066,3739.8559340218517,331.33994471275986,465128.02363574476
1345,2024-01-01 01:11:00,35.76626503673318,-0.2998545628331843,52.32239602627679,327.8727006727124,25.9210257175491,2,1,1,3.438877731159229,4,37.12283842010916,46.75291639195326,8.56587057834003,34.09593918806039,1211.8344280822705,39.94434280321843,8.700090997727651,9.935073621314773,98.70568786094464,980.6482757410008,414.029333138017,257.5272988438439,59807.47539871748
1564,2024-01-01 01:12:00,12.643790670102778,-1.00385892184398,74.2680503564016,352.2643433131149,29.32014979598612,1,1,1,3.450446694919428,1,25.95445338875756,82.0811033792071,1.637804534916084,30.754193831877465,2266.141197955274,45.16184874219469,7.307512092661228,3.5121640750285494,12.335296489921147,43.32358518672682,274.62311251715704,102.9771767879181,13976.761782401698
1897,2024-01-01 01:13:00,93.81886360139228,-0.3702083518010046,81.11976394556345,334.4962084759232,17.390616448696335,1,2,2,9.153329743455696,1,22.82478370610735,59.09346472259042,12.325499306615832,33.88204248847405,1419.9737032565574,15.43636711045985,9.224461766556294,26.06079544483119,679.165059217334,17699.581681539607,3387.248638927758,453.2132979289918,482198.2621296485
1339,2024-01-01 01:14:00,77.29790657710991,-1.423840140719969,99.35412946464886,310.4803989539589,10.932109041993677,3,3,2,8.94025267275501,1,13.993038376735331,63.582283717089325,12.266732480944556,33.86414097937456,2133.2861571375715,43.85861652866031,10.340969057953414,21.471640715863863,461.0313550311428,9899.099613976574,4095.096496714756,234.73031761633493,491755.903847157
